,功率,扫描速度,扫描间隙,层厚,SHAP_功率,SHAP_扫描速度,SHAP_扫描间隙,SHAP_层厚,base_value
117,180,600,80,30,-0.03800360719530735,0.033035392837143254,-0.013415337512847734,-0.05912418131030203,0.09615830527558517
19,180,600,90,50,-0.06710637973493927,0.07081332369237657,0.01792500959223524,0.08157137284291142,0.09615830527558517
82,120,500,80,30,0.04590502367500635,-0.00862961669948957,-0.015809455671948216,-0.07402194026018723,0.09615830527558517
97,140,400,80,40,0.014634502528462939,-0.057931666109763205,-0.02259179267211283,-0.010088875593050118,0.09615830527558517
56,190,500,90,50,-0.06267217614623849,-0.0013204400404120825,0.01960461560458563,0.06769239786447007,0.09615830527558517
12,130,600,90,40,0.0723737226059443,0.07521543826894779,0.01766981478328715,0.004110548479565131,0.09615830527558517
132,160,400,90,30,-0.005060199857951753,-0.028909633829760903,0.014370546228376272,-0.03849382262878476,0.09615830527558517
65,160,500,90,40,-0.018792673384074907,-0.004927866204156076,0.024390581929230985,-0.010647200078546852,0.09615830527558517
66,180,500,80,50,-0.058795090632061994,-0.005945010401918898,-0.01928186215046071,0.06424546667401569,0.09615830527558517
18,130,500,80,50,0.07289299882612282,-0.002455132643272755,-0.019012825181853245,0.0869263978177675,0.09615830527558517
51,150,500,90,40,0.005217952469350556,-0.005174589598517727,0.024390581929230944,-0.006755582359193572,0.09615830527558517
78,140,400,90,40,0.026845561940127348,-0.06284148203200948,0.02305707695185618,-0.0071246063681765556,0.09615830527558517
94,170,500,80,40,-0.040461461784301544,-0.009681960468418177,-0.01928186215046071,-0.017032828207409176,0.09615830527558517
133,190,400,80,40,-0.0413897096326518,-0.04168959865819893,-0.014611056037555858,-0.01701367859861148,0.09615830527558517
100,180,600,90,30,-0.04296827786415685,0.03529868234936559,0.013484954527358256,-0.0648386017432609,0.09615830527558517
64,160,400,90,50,-0.015230298270601947,-0.06549123250112063,0.019527001758382623,0.05464374519335675,0.09615830527558517
27,190,600,90,50,-0.06710637973493927,0.07081332369237657,0.01792500959223524,0.08157137284291142,0.09615830527558517
69,150,600,90,30,0.0021358587167887577,0.04879487863875872,0.018270920852003596,-0.08697714931939768,0.09615830527558517
125,160,500,80,30,-0.015906715621538628,-0.009040208983598709,-0.018948140943506386,-0.05163592561193318,0.09615830527558517
73,180,600,80,40,-0.06009958576764855,0.055730845062093776,-0.017659033761297738,-0.011757094920351256,0.09615830527558517
11,120,500,80,50,0.07289299882612282,-0.002455132643272755,-0.019012825181853245,0.0869263978177675,0.09615830527558517
119,170,500,90,30,-0.026776721702865106,-0.005141402781962182,0.014448160074579258,-0.050959858661041926,0.09615830527558517
110,160,500,90,30,-0.011487138595005171,-0.004879191864234409,0.019234126399224512,-0.05827745252917717,0.09615830527558517
113,130,400,90,30,0.03458047306828934,-0.04458635216083317,0.011537816713107637,-0.05921249488030915,0.09615830527558517
55,160,600,80,40,-0.031590295040438594,0.05756410898633741,-0.02225731513203532,-0.008455269607692908,0.09615830527558517
45,160,500,80,50,-0.02537912329303369,-0.004646515356201071,-0.0238801435211983,0.07285202964341002,0.09615830527558517
9,140,600,80,50,0.030792401240225423,0.07964157860192177,-0.025639770395854855,0.09556663118879571,0.09615830527558517
4,120,500,90,50,0.06849168153439074,0.0018725365877384822,0.0193494207956375,0.08917386932853298,0.09615830527558517
26,140,500,80,50,0.027519814532263338,-0.003501409829043081,-0.02726259878501759,0.08633681102746193,0.09615830527558517
